Customer ID,Country,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Segment,Segment,Churn_Probability,CLV_Estimate,log_Recency,log_Frequency,log_Monetary,Cluster,DBSCAN_Cluster,PC1,PC2
17416,United Kingdom,29,7,6893.42,4,1,1,6,411,Loyal Customers,0.05,86762.01,3.4011973816621555,2.079441541679836,8.838467667762448,2,3,1.9126447725081703,0.8721998125419361
12830,United Kingdom,37,6,6814.64,3,1,1,5,311,Loyal Customers,0.25,67225.5,3.6375861597263857,1.9459101490553128,8.826975250212882,2,-1,1.69836050477356,0.9613231578671788
18055,United Kingdom,7,10,6784.19,5,1,1,7,511,Champions,0.05,353747.05,2.079441541679836,2.3978952727983707,8.822497574824572,1,-1,2.684135412949808,0.1771065694860823
15023,United Kingdom,3,11,6783.86,5,1,1,7,511,Champions,0.05,825369.63,1.3862943611198906,2.4849066497880004,8.82244893830517,1,2,3.0202159571157687,-0.21563814332443207
15601,United Kingdom,11,14,6776.56,5,1,1,7,511,Champions,0.05,224858.58,2.4849066497880004,2.70805020110221,8.821372434155471,1,-1,2.8142428760297262,0.5475901244540093
16652,United Kingdom,58,7,6773.97,3,1,1,5,311,Loyal Customers,0.25,42629.29,4.07753744390572,2.079441541679836,8.820990217693817,2,-1,1.6532428106859218,1.2822041929083074
12474,Germany,17,18,6745.79,4,1,1,6,411,Champions,0.05,144836.08,2.8903717578961645,2.9444389791664403,8.816822115198615,1,1,2.875842548010252,0.8879793589652706
13576,United Kingdom,10,18,6717.34,5,1,1,7,511,Champions,0.05,245182.91,2.3978952727983707,2.9444389791664403,8.812596379192264,1,1,3.0565765219821497,0.5832325662007983
12583,France,2,15,6705.38,5,1,1,7,511,Champions,0.05,1223731.85,1.0986122886681098,2.772588722239781,8.810814591093267,1,2,3.382139369956608,-0.2845328167893355
16746,United Kingdom,4,18,6697.66,5,1,1,7,511,Champions,0.05,611161.48,1.6094379124341005,2.9444389791664403,8.809662785376391,1,4,3.3477746244706537,0.09673340174060203
15249,United Kingdom,31,13,6688.46,4,1,1,6,411,Champions,0.25,78751.22,3.4657359027997265,2.6390573296152584,8.808288432375653,1,4,2.3814177542904686,1.1196905650456137
16353,United Kingdom,3,23,6675.71,5,1,1,7,511,Champions,0.05,812211.38,1.3862943611198906,3.1780538303479458,8.806380630235296,1,-1,3.6407557983818832,0.04948956697582768
17338,United Kingdom,17,8,6635.14,4,1,1,6,411,Loyal Customers,0.05,142460.36,2.8903717578961645,2.19722457733622,8.80028574813421,2,4,2.190622341917874,0.5897829324723848
16182,United Kingdom,72,4,6617.65,2,2,1,5,221,Potential Loyal,0.25,33547.81,4.290459441148391,1.6094379124341005,8.797646700642568,0,-1,1.1369937943054198,1.2209897507285996
15144,United Kingdom,8,17,6580.44,5,1,1,7,511,Champions,0.05,300232.57,2.19722457733622,2.8903717578961645,8.792008845361094,1,1,3.0721451123194226,0.4310147425025832
16814,United Kingdom,14,21,6499.2,5,1,1,7,511,Champions,0.05,169443.43,2.70805020110221,3.091042453358316,8.779588224641135,1,1,3.0584857404335377,0.8194261123825549
18223,United Kingdom,4,14,6484.54,5,1,1,7,511,Champions,0.05,591714.28,1.6094379124341005,2.70805020110221,8.777330362366365,1,2,3.117969982882218,-0.007519823543000313
15694,United Kingdom,0,13,6464.4,5,1,1,7,511,Champions,0.05,2359506.0,0.0,2.6390573296152584,8.774220160908385,1,-1,3.6512266871955377,-1.0265076648709737
13225,United Kingdom,3,7,6463.84,5,1,1,7,511,Champions,0.05,786433.87,1.3862943611198906,2.079441541679836,8.774133542253146,1,-1,2.629477999708193,-0.3918447696392062
12766,Portugal,3,7,6457.63,5,1,1,7,511,Champions,0.05,785678.32,1.3862943611198906,2.079441541679836,8.773172499982307,1,-1,2.6290159944186766,-0.39219639884573776
13102,United Kingdom,1,24,6424.09,5,1,1,7,511,Champions,0.05,2344792.85,0.6931471805599453,3.218875824868201,8.767965917447414,1,0,3.9165267042313756,-0.37535178270966985
12428,Finland,25,8,6405.26,4,1,1,6,411,Loyal Customers,0.05,93516.8,3.258096538021482,2.19722457733622,8.76503091629521,2,3,2.0372059664462507,0.8032791575123767
13871,United Kingdom,22,13,6403.25,4,1,1,6,411,Champions,0.05,106235.74,3.1354942159291497,2.6390573296152584,8.764717111455825,1,4,2.483029211901424,0.9004302148508943
12431,Australia,35,15,6382.45,3,1,1,5,311,Champions,0.25,66559.84,3.58351893845611,2.772588722239781,8.761463982536066,1,4,2.4362286612648134,1.227281343062076
12705,Germany,15,8,6382.29,4,1,1,6,411,Loyal Customers,0.05,155302.39,2.772588722239781,2.19722457733622,8.761438917405892,2,4,2.215658421184727,0.5030546061622206
12359,Cyprus,57,4,6372.58,3,2,1,6,321,Loyal Customers,0.25,40806.87,4.060443010546419,1.6094379124341005,8.759916600117213,2,-1,1.2042182233800567,1.0655718140810129
13668,United Kingdom,2,21,6363.59,5,1,1,7,511,Champions,0.05,1161355.18,1.0986122886681098,3.091042453358316,8.758505094148523,1,-1,3.6456369761281944,-0.17916287369433007
13709,United Kingdom,3,13,6328.05,5,1,1,7,511,Champions,0.05,769912.75,1.3862943611198906,2.6390573296152584,8.752905424886302,1,2,3.126505299904285,-0.18081307946019662
15005,United Kingdom,15,28,6314.87,4,1,1,6,411,Champions,0.05,153661.84,2.772588722239781,3.367295829986474,8.750820792516462,1,-1,3.2710994459026397,0.9566443233228273
16126,United Kingdom,29,4,6287.77,4,2,1,7,421,Loyal Customers,0.05,79139.17,3.4011973816621555,1.6094379124341005,8.74652078208272,2,-1,1.442434367355798,0.6547958729536996
17315,United Kingdom,1,36,6252.18,5,1,1,7,511,Champions,0.05,2282045.7,0.6931471805599453,3.610917912644224,8.740845413335617,1,-1,4.258833546912044,-0.23199401915752946
14057,United Kingdom,23,17,6217.96,4,1,1,6,411,Champions,0.05,98676.32,3.1780538303479458,2.8903717578961645,8.735357969180969,1,1,2.6809106530294717,1.0141496441099527
12357,Switzerland,33,1,6207.67,3,4,1,8,341,Potential Loyal,0.25,68660.59,3.5263605246161616,0.6931471805599453,8.733701981297274,0,-1,0.5593016322373521,0.36891274140236324
14060,United Kingdom,4,19,6140.42,5,1,1,7,511,Champions,0.05,560313.32,1.6094379124341005,2.995732273553991,8.722811264760628,1,4,3.3525141143273154,0.0850105540888473
13418,United Kingdom,11,18,6127.43,5,1,1,7,511,Champions,0.05,203319.27,2.4849066497880004,2.9444389791664403,8.720693878671442,1,1,2.9801046740069252,0.6031768693474946
17509,United Kingdom,57,8,6115.14,3,1,1,5,311,Loyal Customers,0.25,39158.35,4.060443010546419,2.19722457733622,8.71868645756525,2,-1,1.717163791116216,1.280299355135253
15939,United Kingdom,89,14,6100.01,2,1,1,4,211,Champions,0.25,25016.89,4.499809670330265,2.70805020110221,8.71620961022607,1,-1,2.0159267738576565,1.749618623004791
17396,United Kingdom,39,7,6086.4,3,1,1,5,311,Loyal Customers,0.25,56962.46,3.688879454113936,2.079441541679836,8.713976340151197,2,3,1.7460344692543737,1.0037663892870117
12472,Germany,32,7,6068.11,4,1,1,6,411,Loyal Customers,0.25,69214.38,3.49650756146648,2.079441541679836,8.710967250568618,2,3,1.8159800001967914,0.8842287212295664
14735,United Kingdom,3,31,6050.69,5,1,1,7,511,Champions,0.05,736167.28,1.3862943611198906,3.4657359027997265,8.708092850860032,1,-1,3.854258854833432,0.126005719938746
13097,United Kingdom,32,10,6010.42,4,1,1,6,411,Loyal Customers,0.25,68556.35,3.49650756146648,2.3978952727983707,8.701416272499749,2,4,2.10003306213965,1.0052432873770683
13316,United Kingdom,37,4,5977.73,3,2,1,6,321,Loyal Customers,0.25,58969.5,3.6375861597263857,1.6094379124341005,8.695963449808062,2,-1,1.3304023308738575,0.7818341555396201
14101,United Kingdom,73,6,5976.79,2,1,1,4,211,Loyal Customers,0.25,29883.95,4.30406509320417,1.9459101490553128,8.695806213421232,2,-1,1.387962792802093,1.3236585439469022
15382,United Kingdom,14,6,5955.71,4,1,1,6,411,Loyal Customers,0.05,155273.87,2.70805020110221,1.9459101490553128,8.692273594221074,2,4,1.97856966394953,0.339755082237683
12626,Germany,23,9,5954.48,4,1,1,6,411,Loyal Customers,0.05,94495.01,3.1780538303479458,2.302585092994046,8.692067083075035,2,4,2.127332988766225,0.768497279929808
14505,United Kingdom,17,8,5905.64,4,1,1,6,411,Loyal Customers,0.05,126797.56,2.8903717578961645,2.19722457733622,8.683832420808084,2,4,2.134639317196682,0.5471746182200833
14415,United Kingdom,1,13,5900.28,5,1,1,7,511,Champions,0.05,2153602.2,0.6931471805599453,2.6390573296152584,8.682924555516289,1,5,3.3501004851661564,-0.6331645472542161
14944,United Kingdom,29,12,5900.25,4,1,1,6,411,Champions,0.05,74261.77,3.4011973816621555,2.5649493574615367,8.682919471860496,1,4,2.2779288825429207,1.0051112937161588
12476,Germany,15,11,5898.42,4,1,1,6,411,Champions,0.05,143528.22,2.772588722239781,2.4849066497880004,8.682609319976804,1,4,2.438515679065587,0.5866901807009542
13209,United Kingdom,30,8,5891.61,4,1,1,6,411,Loyal Customers,0.05,71681.26,3.4339872044851463,2.19722457733622,8.681454302434092,2,3,1.9317522112833354,0.8809896541283263
13534,United Kingdom,2,25,5870.08,5,1,1,7,511,Champions,0.05,1071289.6,1.0986122886681098,3.258096538021482,8.677793882270105,1,-1,3.758253199459197,-0.14337890690305255
13050,United Kingdom,14,17,5833.11,5,1,1,7,511,Champions,0.05,152077.51,2.70805020110221,2.8903717578961645,8.671477005237914,1,1,2.8246263411783525,0.7014117633869704
12637,France,67,8,5823.9,3,1,1,5,311,Loyal Customers,0.25,31727.22,4.219507705176107,2.19722457733622,8.669897110904566,2,-1,1.6346778144824299,1.3603787614030007
15218,United Kingdom,10,11,5756.89,5,1,1,7,511,Champions,0.05,210126.48,2.3978952727983707,2.4849066497880004,8.658326367134135,1,4,2.5658964202233205,0.34711971374143236
17686,United Kingdom,7,7,5739.46,5,1,1,7,511,Loyal Customers,0.05,299271.84,2.079441541679836,2.079441541679836,8.655294625475447,2,-1,2.3151108030450955,-0.00857928650497581
13178,United Kingdom,26,11,5725.47,4,1,1,6,411,Champions,0.05,80376.79,3.295836866004329,2.4849066497880004,8.652854564021988,1,4,2.2300263164788015,0.8979491243240816
16553,United Kingdom,163,12,5719.82,2,1,1,4,211,Loyal Customers,0.6,12808.19,5.099866427824199,2.5649493574615367,8.651867430742618,2,-1,1.6325995040937167,2.039561407008531
13468,United Kingdom,1,37,5704.97,5,1,1,7,511,Champions,0.05,2082314.05,0.6931471805599453,3.6375861597263857,8.64926827413607,1,-1,4.238981279144169,-0.25507379748774306
12980,United Kingdom,176,7,5697.3,2,1,1,4,211,Potential Loyal,0.6,11815.42,5.176149732573829,2.079441541679836,8.647923163724538,0,-1,1.162332130505872,1.8952592968282875
14110,United Kingdom,3,12,5683.15,5,1,1,7,511,Champions,0.05,691449.92,1.3862943611198906,2.5649493574615367,8.645436878735076,1,2,3.0076705429819444,-0.2491087642866037
14049,United Kingdom,16,4,5681.72,4,2,1,7,421,Loyal Customers,0.05,129614.24,2.833213344056216,1.6094379124341005,8.645185270331435,2,-1,1.6045063992330892,0.26803086866394676
17049,United Kingdom,2,9,5659.98,5,1,1,7,511,Champions,0.05,1032946.35,1.0986122886681098,2.302585092994046,8.641352301085709,1,-1,2.874664707127807,-0.5302983393639047
17716,United Kingdom,22,11,5655.99,4,1,1,6,411,Champions,0.05,93838.02,3.1354942159291497,2.4849066497880004,8.640647227620185,1,4,2.2836634078925386,0.794765264629671
13004,United Kingdom,11,18,5655.91,5,1,1,7,511,Champions,0.05,187673.38,2.4849066497880004,2.9444389791664403,8.640633085723934,1,1,2.941616762551835,0.5738839714671039
18118,United Kingdom,10,26,5651.42,5,1,1,7,511,Champions,0.05,206276.83,2.3978952727983707,3.295836866004329,8.639839051022337,1,-1,3.292031194977644,0.6574131863388057
14688,United Kingdom,7,21,5630.87,5,1,1,7,511,Champions,0.05,293609.65,2.079441541679836,3.091042453358316,8.636196815185112,1,-1,3.2228387986728344,0.3799490882940991
17757,United Kingdom,1,30,5601.34,5,1,1,7,511,Champions,0.05,2044489.1,0.6931471805599453,3.4339872044851463,8.630939646588114,1,-1,4.045629229546712,-0.3413830974985756
12839,United Kingdom,2,14,5591.42,5,1,1,7,511,Champions,0.05,1020434.15,1.0986122886681098,2.70805020110221,8.629167388389371,1,2,3.236318134637717,-0.37622775867960345
16767,United Kingdom,30,11,5580.6,4,1,1,6,411,Champions,0.05,67897.3,3.4339872044851463,2.4849066497880004,8.627230752625026,1,4,2.1664384224782114,0.9736281677292036
16161,United Kingdom,1,19,5575.56,5,1,1,7,511,Champions,0.05,2035079.4,0.6931471805599453,2.995732273553991,8.626327377813633,1,-1,3.646180335594965,-0.514419656424176
12539,Spain,22,4,5568.35,4,2,1,7,421,Loyal Customers,0.05,92383.99,3.1354942159291497,1.6094379124341005,8.625033629522884,2,-1,1.4826378530152693,0.4467615560434871
15805,United Kingdom,23,17,5528.48,4,1,1,6,411,Champions,0.05,87734.57,3.1780538303479458,2.8903717578961645,8.617849057545314,1,1,2.624420173486227,0.9711551093089305
18225,United Kingdom,3,12,5509.12,5,1,1,7,511,Champions,0.05,670276.27,1.3862943611198906,2.5649493574615367,8.614341680494203,1,2,2.9927220370714687,-0.26048597444286065
16609,United Kingdom,15,7,5493.46,4,1,1,6,411,Loyal Customers,0.05,133674.19,2.772588722239781,2.079441541679836,8.611495590853199,2,4,2.036817797426959,0.40214202767975843
16985,United Kingdom,17,10,5464.12,4,1,1,6,411,Champions,0.05,117317.87,2.8903717578961645,2.3978952727983707,8.606141358283566,1,4,2.2791773206510877,0.5972070366092437
18198,United Kingdom,4,17,5425.56,5,1,1,7,511,Champions,0.05,495082.35,1.6094379124341005,2.8903717578961645,8.599060694675584,1,4,3.1975249251756304,-0.001461575699302323
17809,United Kingdom,16,12,5411.91,4,1,1,6,411,Champions,0.05,123459.2,2.833213344056216,2.5649493574615367,8.596542120019182,1,4,2.4471918041547616,0.6238192286091176
16701,United Kingdom,8,13,5398.3,5,1,1,7,511,Champions,0.05,246297.44,2.19722457733622,2.6390573296152584,8.59402459452009,1,4,2.7491775556511158,0.260316664989235
17719,United Kingdom,37,15,5396.04,3,1,1,5,311,Champions,0.25,53231.21,3.6375861597263857,2.772588722239781,8.593605934116098,1,4,2.3354685024218975,1.1991522160109718
17850,United Kingdom,372,34,5391.21,1,1,1,3,111,Champions,0.85,5289.76,5.921578419643816,3.555348061489413,8.59271059842128,1,-1,2.196902556615775,2.911042748929927
16303,United Kingdom,25,3,5360.63,4,2,1,7,421,Loyal Customers,0.05,78265.2,3.258096538021482,1.3862943611198906,8.587023312312065,2,-1,1.2166094856862455,0.42109149780483407
16265,United Kingdom,9,9,5347.0,5,1,1,7,511,Champions,0.05,216850.56,2.302585092994046,2.302585092994046,8.584477938221834,1,4,2.4005108838100777,0.1901365264719443
13269,United Kingdom,1,15,5346.23,5,1,1,7,511,Champions,0.05,1951373.95,0.6931471805599453,2.772588722239781,8.584333948798262,1,5,3.4237367175212254,-0.6170290597418289
15150,United Kingdom,17,10,5314.47,4,1,1,6,411,Champions,0.05,114104.8,2.8903717578961645,2.3978952727983707,8.578376715841037,1,4,2.265829924746441,0.587048420814771
17730,United Kingdom,3,13,5298.48,5,1,1,7,511,Champions,0.05,644648.4,1.3862943611198906,2.6390573296152584,8.575363981519251,1,2,3.04115516658247,-0.2457725081470695
17061,United Kingdom,73,11,5232.23,2,1,1,4,211,Loyal Customers,0.25,26161.15,4.30406509320417,2.4849066497880004,8.56278395725042,2,-1,1.812557699306232,1.4857249052535302
18226,United Kingdom,44,11,5228.05,3,1,1,5,311,Loyal Customers,0.25,43369.05,3.80666248977032,2.4849066497880004,8.561984896200169,2,8,1.9967671475608677,1.1791990352704498
16258,United Kingdom,45,5,5203.51,3,1,1,5,311,Loyal Customers,0.25,42206.25,3.828641396489095,1.791759469228055,8.557280836367838,2,-1,1.358084628849938,0.9200027143397482
15046,United Kingdom,9,15,5194.82,5,1,1,7,511,Champions,0.05,210678.81,2.302585092994046,2.772588722239781,8.555609735158109,1,4,2.8126414190685107,0.3633362566503065
13756,United Kingdom,2,14,5189.52,5,1,1,7,511,Champions,0.05,947087.4,1.0986122886681098,2.70805020110221,8.55458916381921,1,2,3.2004658778955672,-0.4035146769826344
16191,United Kingdom,2,13,5180.52,5,1,1,7,511,Champions,0.05,945444.9,1.0986122886681098,2.6390573296152584,8.552853728502956,1,2,3.137096874002336,-0.4311244913444891
15727,United Kingdom,16,7,5178.96,4,1,1,6,411,Loyal Customers,0.05,118145.02,2.833213344056216,2.079441541679836,8.552552613215992,2,4,1.9859832203429029,0.4179002573334448
17858,United Kingdom,5,12,5155.66,5,1,1,7,511,Champions,0.05,376363.18,1.791759469228055,2.5649493574615367,8.548044362073345,1,-1,2.810376492878043,-0.035112264120063096
13599,United Kingdom,1,21,5153.67,5,1,1,7,511,Champions,0.05,1881089.55,0.6931471805599453,3.091042453358316,8.547658378883066,1,-1,3.694750077372681,-0.5059389256383949
15903,United Kingdom,9,7,5126.76,5,1,1,7,511,Loyal Customers,0.05,207918.6,2.302585092994046,2.079441541679836,8.54242419563319,2,4,2.1780382709764523,0.08750505543203096
12720,Germany,2,25,5115.73,5,1,1,7,511,Champions,0.05,933620.72,1.0986122886681098,3.258096538021482,8.54027084212079,1,-1,3.6921412563040485,-0.19369627478043538
13941,United Kingdom,21,5,5112.96,4,2,1,7,421,Loyal Customers,0.05,88868.11,3.091042453358316,1.791759469228055,8.539729334154528,2,-1,1.6233810887262143,0.4594668640629701
17602,United Kingdom,2,6,5102.97,5,1,1,7,511,Loyal Customers,0.05,931292.02,1.0986122886681098,1.9459101490553128,8.537773947264405,2,-1,2.5015831003135953,-0.7076487637532356
16700,United Kingdom,8,13,5076.55,5,1,1,7,511,Champions,0.05,231617.59,2.19722457733622,2.6390573296152584,8.532584140771885,1,4,2.719641066483792,0.23783663611229122
14562,United Kingdom,3,18,5074.77,5,1,1,7,511,Champions,0.05,617430.35,1.3862943611198906,2.9444389791664403,8.532233516538977,1,4,3.297216985881597,-0.14215503687412315
15301,United Kingdom,50,12,5070.35,3,1,1,5,311,Champions,0.25,37013.56,3.9318256327243257,2.5649493574615367,8.53136233333043,1,8,2.008146156000401,1.2763484694529599
13139,United Kingdom,16,7,5064.94,4,1,1,6,411,Loyal Customers,0.05,115543.94,2.833213344056216,2.079441541679836,8.530294986827844,2,4,1.9752832319704525,0.40975656611025923
15719,United Kingdom,32,13,5043.96,4,1,1,6,411,Champions,0.25,57532.67,3.49650756146648,2.6390573296152584,8.526145004114058,1,4,2.234362109368746,1.0354040704859993
17426,United Kingdom,8,6,5037.26,5,1,1,7,511,Loyal Customers,0.05,229824.99,2.19722457733622,1.9459101490553128,8.524816063361785,2,4,2.0876422743381347,-0.0360124068152926
12481,Germany,22,10,5020.32,4,1,1,6,411,Loyal Customers,0.05,83291.67,3.1354942159291497,2.3978952727983707,8.521448126328126,2,4,2.1474938110433275,0.7171325909285214
14329,United Kingdom,17,7,5014.84,4,1,1,6,411,Loyal Customers,0.05,107671.56,2.8903717578961645,2.079441541679836,8.520356183877372,2,4,1.9492929690114724,0.44131057539242385
14755,United Kingdom,9,11,5010.28,5,1,1,7,511,Champions,0.05,203194.69,2.302585092994046,2.4849066497880004,8.519446650469105,1,4,2.5345033176635754,0.2376267933794687
15032,United Kingdom,256,3,4959.1,1,2,1,4,121,Potential Loyal,0.85,7070.59,5.54907608489522,1.3862943611198906,8.50918118080606,0,-1,0.3289712084772707,1.8030869067837592
15547,United Kingdom,7,14,4954.84,5,1,1,7,511,Champions,0.05,258359.51,2.079441541679836,2.70805020110221,8.50832195812781,1,4,2.8142231976729417,0.18341943505035824
15786,United Kingdom,46,3,4932.2,3,2,1,6,321,Potential Loyal,0.25,39135.93,3.8501476017100575,1.3862943611198906,8.503743143691834,0,-1,0.9568548620341418,0.755125961099449
14709,United Kingdom,15,13,4921.04,4,1,1,6,411,Champions,0.05,119745.31,2.772588722239781,2.6390573296152584,8.501478357695712,1,4,2.4911611882972124,0.5806872734208425
17133,United Kingdom,15,7,4892.24,4,1,1,6,411,Loyal Customers,0.05,119044.51,2.772588722239781,2.079441541679836,8.495609939749011,2,4,1.9811076737271114,0.35974141661132664
12688,Israel,113,1,4873.81,2,4,1,7,241,Potential Loyal,0.6,15742.84,4.736198448394496,0.6931471805599453,8.491836408313453,0,-1,-0.0059603114297749156,1.025273384505273
